index,0,1,2
26550,0.01,0.4509761904761905,0.5390238095238096
26551,0.0,0.67,0.33
26552,0.01,0.1595238095238095,0.8304761904761905
26553,0.03,0.03,0.94
26554,0.14,0.6106666666666666,0.24933333333333332
26555,0.04,0.06,0.9
26556,0.0,0.04,0.96
26557,0.08,0.07,0.85
26558,0.63,0.1,0.27
26559,0.22,0.03,0.75
26560,0.08,0.09333333333333332,0.8266666666666665
26561,0.03,0.05,0.92
26562,0.0875,0.05,0.8625
26563,0.09,0.07,0.84
26564,0.0,0.05,0.95
26565,0.01,0.8225,0.1675
26566,0.04,0.385,0.575
26567,0.05,0.02,0.93
26568,0.19166666666666665,0.8083333333333335,0.0
26569,0.06,0.22,0.72
26570,0.345,0.36166666666666664,0.29333333333333333
26571,0.05333333333333333,0.03666666666666667,0.91
26572,0.16,0.26,0.58
26573,0.155,0.17766666666666667,0.6673333333333332
26574,0.19833333333333333,0.04,0.7616666666666667
26575,0.14,0.13,0.73
26576,0.08083333333333334,0.03333333333333333,0.8858333333333335
26577,0.22,0.225,0.555
26578,0.06,0.79,0.15
26579,0.2825,0.7175,0.0
26580,0.085,0.155,0.76
26581,0.18333333333333332,0.354,0.46266666666666667
26582,0.0,0.0,1.0
26583,0.04,0.1,0.86
26584,0.06,0.175,0.765
26585,0.03,0.8266666666666667,0.1433333333333333
26586,0.25,0.65,0.1
26587,0.07,0.505,0.425
26588,0.0,0.04,0.96
26589,0.06666666666666667,0.01,0.9233333333333333
26590,0.02,0.7270000000000002,0.253
26591,0.24,0.73,0.03
26592,0.22,0.02,0.76
26593,0.41,0.4,0.19
26594,0.07,0.1,0.83
26595,0.0,0.015,0.985
26596,0.03,0.07,0.9
26597,0.09,0.63,0.28
26598,0.02,0.05,0.93
26599,0.04,0.07,0.89
26600,0.0,0.02,0.98
26601,0.01,0.26,0.73
26602,0.075,0.10333333333333332,0.8216666666666668
26603,0.08333333333333334,0.13,0.7866666666666667
26604,0.04,0.61,0.35
26605,0.03,0.28,0.69
26606,0.25,0.32,0.43
26607,0.21,0.79,0.0
26608,0.03,0.08666666666666666,0.8833333333333333
26609,0.01,0.02,0.97
26610,0.36,0.63,0.01
26611,0.08,0.17,0.75
26612,0.055,0.51,0.435
26613,0.02,0.12333333333333332,0.8566666666666667
26614,0.01,0.06,0.93
26615,0.08,0.21466666666666664,0.7053333333333334
26616,0.01,0.015,0.975
26617,0.1025,0.15,0.7475
26618,0.07,0.05,0.88
26619,0.12,0.21,0.67
26620,0.1,0.9,0.0
26621,0.02,0.027999999999999997,0.9520000000000001
26622,0.16,0.3783333333333333,0.4616666666666667
26623,0.01,0.8816666666666667,0.10833333333333332
26624,0.08,0.12,0.8
26625,0.67,0.14,0.19
26626,0.12,0.07166666666666667,0.8083333333333332
26627,0.01,0.09,0.9
26628,0.01,0.01,0.98
26629,0.02,0.03,0.95
26630,0.05,0.06,0.89
26631,0.02,0.05,0.93
26632,0.27,0.195,0.535
26633,0.04,0.1,0.86
26634,0.05333333333333333,0.12,0.8266666666666667
26635,0.05,0.11,0.84
26636,0.0,0.37800000000000006,0.622
26637,0.0,0.0625,0.9375
26638,0.01,0.86,0.13
26639,0.51,0.37,0.12
26640,0.06,0.07,0.87
26641,0.05,0.88,0.07
26642,0.02,0.03,0.95
26643,0.01,0.03,0.96
26644,0.19699999999999998,0.06,0.743
26645,0.01,0.069,0.9209999999999999
26646,0.69,0.02,0.29
26647,0.04,0.175,0.785
26648,0.12,0.77,0.11
26649,0.09,0.06,0.85
26650,0.93,0.07,0.0
26651,0.30333333333333334,0.6966666666666668,0.0
26652,0.62,0.01,0.37
26653,0.075,0.055,0.87
26654,0.06,0.68,0.26
26655,0.07,0.21,0.72
26656,0.03,0.11,0.86
26657,0.31,0.17,0.52
26658,0.04,0.27,0.69
26659,0.19452380952380957,0.13333333333333333,0.6721428571428573
26660,0.08,0.51,0.41
26661,0.02,0.04,0.94
26662,0.0,0.2,0.8
26663,0.26,0.3625,0.3775
26664,0.08916666666666666,0.0825,0.8283333333333335
26665,0.22116666666666668,0.56,0.2188333333333333
26666,0.02,0.8,0.18
26667,0.013999999999999999,0.059333333333333335,0.9266666666666665
26668,0.075,0.6933333333333335,0.2316666666666667
26669,0.02,0.4608333333333334,0.5191666666666666
26670,0.41450000000000004,0.19,0.39549999999999996
26671,0.08,0.04,0.88
26672,0.006,0.03,0.9640000000000001
26673,0.0675,0.14800000000000002,0.7845
26674,0.43666666666666665,0.10333333333333332,0.46
26675,0.18,0.33375,0.48625
26676,0.026666666666666665,0.07,0.9033333333333334
26677,0.02,0.0,0.98
26678,0.05,0.602,0.348
26679,0.445,0.07,0.485
26680,0.05,0.12,0.83
26681,0.026000000000000002,0.1225,0.8515
26682,0.07,0.21,0.72
26683,0.05,0.31,0.64
26684,0.02,0.10083333333333332,0.8791666666666665
26685,0.21766666666666665,0.17,0.6123333333333333
26686,0.05,0.07666666666666666,0.8733333333333333
26687,0.17833333333333332,0.0,0.8216666666666668
26688,0.04,0.8,0.16
26689,0.04,0.3275,0.6325
26690,0.01,0.03166666666666666,0.9583333333333333
26691,0.04,0.12,0.84
26692,0.02,0.08,0.9
26693,0.33,0.03,0.64
26694,0.6482023809523809,0.351797619047619,0.0
26695,0.11566666666666667,0.17,0.7143333333333334
26696,0.01,0.02,0.97
26697,0.03,0.08,0.89
26698,0.016666666666666666,0.02,0.9633333333333333
26699,0.05,0.43,0.52
26700,0.01,0.5,0.49
26701,0.17,0.3125,0.5175
26702,0.0,0.38,0.62
26703,0.056666666666666664,0.12,0.8233333333333333
26704,0.07,0.05,0.88
26705,0.09,0.06,0.85
26706,0.08666666666666668,0.17,0.7433333333333334
26707,0.66,0.04,0.3
26708,0.03,0.14,0.83
26709,0.03,0.03,0.94
26710,0.29,0.2225,0.4875
26711,0.27,0.08,0.65
26712,0.02,0.12,0.86
26713,0.0525,0.4075,0.54
26714,0.0635,0.1625,0.774
26715,0.0,0.65,0.35
26716,0.03,0.95,0.02
26717,0.05,0.14583333333333337,0.8041666666666666
26718,0.076,0.23399999999999999,0.69
26719,0.08,0.18,0.74
26720,0.2145,0.13,0.6555000000000001
26721,0.01,0.4361904761904762,0.5538095238095238
26722,0.38,0.11333333333333334,0.5066666666666666
26723,0.15,0.07,0.78
26724,0.07,0.64,0.29
26725,0.01,0.16,0.83
26726,0.06766666666666667,0.86,0.07233333333333333
26727,0.055,0.09333333333333334,0.8516666666666666
26728,0.08,0.315,0.605
26729,0.29,0.135,0.575
26730,0.04,0.34666666666666673,0.6133333333333334
26731,0.02,0.0675,0.9125
26732,0.203,0.7669999999999999,0.03
26733,0.05,0.07,0.88
26734,0.02,0.09,0.89
26735,0.07,0.11,0.82
26736,0.05,0.44,0.51
26737,0.11083333333333334,0.11,0.7791666666666667
26738,0.05,0.03,0.92
26739,0.82,0.01,0.17
26740,0.03,0.03,0.94
26741,0.05,0.94,0.01
26742,0.07333333333333333,0.06166666666666666,0.865
26743,0.05,0.2,0.75
26744,0.13216666666666665,0.1,0.7678333333333334
26745,0.01,0.015,0.975
26746,0.555,0.14,0.305
26747,0.1,0.6633333333333333,0.23666666666666664
26748,0.31,0.63,0.06
26749,0.04,0.23,0.73
26750,0.08,0.11,0.81
26751,0.06,0.24666666666666665,0.6933333333333335
26752,0.02,0.74,0.24
26753,0.05,0.11216666666666666,0.8378333333333333
26754,0.006,0.01,0.9840000000000001
26755,0.015,0.04,0.945
26756,0.12,0.08,0.8
26757,0.04,0.11,0.85
26758,0.54,0.18583333333333332,0.27416666666666667
26759,0.07,0.33,0.6
26760,0.305,0.325,0.37
26761,0.03,0.05733333333333333,0.9126666666666668
26762,0.05,0.05,0.9
26763,0.05,0.20666666666666667,0.7433333333333333
26764,0.02,0.20666666666666664,0.7733333333333334
26765,0.02,0.01,0.97
26766,0.03,0.33,0.64
26767,0.09,0.09,0.82
26768,0.03,0.96,0.01
26769,0.27,0.31,0.42
26770,0.19,0.12,0.69
26771,0.08,0.92,0.0
26772,0.67,0.04,0.29
26773,0.175,0.21583333333333332,0.6091666666666666
26774,0.12,0.16833333333333333,0.7116666666666667
26775,0.01,0.18,0.81
26776,0.065,0.04,0.895
26777,0.08,0.12,0.8
26778,0.04,0.1,0.86
26779,0.07,0.06,0.87
26780,0.1,0.1825,0.7175
26781,0.01,0.15,0.84
26782,0.01,0.01,0.98
26783,0.28,0.08,0.64
26784,0.09,0.6666666666666665,0.24333333333333332
26785,0.02,0.12,0.86
26786,0.66,0.07,0.27
26787,0.01,0.02,0.97
26788,0.03,0.54,0.43
26789,0.49749999999999994,0.24249999999999997,0.26
26790,0.06833333333333333,0.475,0.4566666666666667
26791,0.06,0.07,0.87
26792,0.08,0.08,0.84
26793,0.01,0.114,0.8759999999999998
26794,0.045,0.04,0.915
26795,0.02,0.41004761904761905,0.569952380952381
26796,0.2,0.8,0.0
26797,0.10166666666666668,0.33349999999999996,0.5648333333333332
26798,0.41,0.32,0.27
26799,0.17,0.09,0.74
26800,0.05,0.94,0.01
26801,0.05,0.77,0.18
26802,0.1408333333333333,0.02,0.8391666666666666
26803,0.01,0.2075,0.7825
26804,0.04,0.06,0.9
26805,0.01,0.04,0.95
26806,0.04,0.15,0.81
26807,0.02,0.04,0.94
26808,0.01,0.25,0.74
26809,0.13,0.15,0.72
26810,0.02,0.11166666666666666,0.8683333333333334
26811,0.03333333333333333,0.02,0.9466666666666668
26812,0.11,0.13,0.76
26813,0.11,0.4073333333333333,0.48266666666666663
26814,0.23,0.1,0.67
26815,0.13666666666666666,0.22,0.6433333333333334
26816,0.04,0.69,0.27
26817,0.14,0.025,0.835
26818,0.105,0.12,0.775
26819,0.0,0.09,0.91
26820,0.14,0.83,0.03
26821,0.105,0.895,0.0
26822,0.06,0.3,0.64
26823,0.09666666666666666,0.15,0.7533333333333334
26824,0.03666666666666667,0.095,0.8683333333333334
26825,0.09,0.1,0.81
26826,0.1005,0.0,0.8995000000000001
26827,0.09,0.19,0.72
26828,0.1075,0.0975,0.795
26829,0.04,0.065,0.895
26830,0.055,0.08,0.865
26831,0.13,0.08,0.79
26832,0.05,0.06333333333333332,0.8866666666666666
26833,0.03,0.065,0.905
26834,0.03,0.24,0.73
26835,0.94,0.0,0.06
26836,0.11833333333333335,0.6116666666666667,0.27
26837,0.145,0.10666666666666666,0.7483333333333334
26838,0.01,0.8016666666666669,0.1883333333333333
26839,0.665,0.09,0.245
26840,0.22,0.18,0.6
26841,0.01,0.07,0.92
26842,0.0,0.04,0.96
26843,0.04833333333333333,0.08916666666666666,0.8625
26844,0.02,0.83,0.15
26845,0.31,0.04,0.65
26846,0.022666666666666665,0.049,0.9283333333333332
26847,0.03,0.19,0.78
26848,0.09666666666666666,0.04666666666666667,0.8566666666666667
26849,0.09333333333333334,0.1,0.8066666666666668
26850,0.13,0.158,0.7120000000000001
26851,0.05,0.48,0.47
26852,0.02,0.8775,0.1025
26853,0.03,0.04,0.93
26854,0.17,0.8,0.03
26855,0.01,0.2025,0.7875
26856,0.1175,0.04,0.8425
26857,0.085,0.29,0.625
26858,0.02,0.9,0.08
26859,0.01,0.74,0.25
26860,0.04,0.75,0.21
26861,0.0725,0.285,0.6425
26862,0.01,0.24,0.75
26863,0.02,0.045,0.935
26864,0.04,0.48,0.48
26865,0.05,0.14,0.81
26866,0.0,0.05,0.95
26867,0.13,0.13,0.74
26868,0.03,0.08,0.89
26869,0.01,0.04,0.95
26870,0.0,0.81,0.19
26871,0.2,0.02,0.78
26872,0.09,0.16,0.75
26873,0.0,0.10166666666666666,0.8983333333333333
26874,0.24,0.44,0.32
26875,0.0,0.3860238095238095,0.6139761904761906
26876,0.01,0.1,0.89
26877,0.046,0.025,0.929
26878,0.24,0.18666666666666668,0.5733333333333334
26879,0.04,0.09,0.87
26880,0.67,0.03,0.3
26881,0.0,0.07,0.93
26882,0.24,0.01,0.75
26883,0.03,0.11333333333333334,0.8566666666666666
26884,0.03,0.8,0.17
26885,0.73,0.0,0.27
26886,0.05,0.02,0.93
26887,0.04,0.02,0.94
26888,0.18533333333333332,0.14216666666666666,0.6725
26889,0.1075,0.08,0.8125
26890,0.07,0.195,0.735
26891,0.15,0.5066666666666666,0.3433333333333334
26892,0.1175,0.32,0.5625
26893,0.03,0.18,0.79
26894,0.0,0.04,0.96
26895,0.1,0.56,0.34
26896,0.05,0.19666666666666668,0.7533333333333333
26897,0.03,0.225,0.745
26898,0.02,0.09083333333333334,0.8891666666666667
26899,0.1,0.3275,0.5725
26900,0.05166666666666666,0.20583333333333337,0.7425
26901,0.02,0.05,0.93
26902,0.02,0.02,0.96
26903,0.14,0.125,0.735
26904,0.195,0.745,0.06
26905,0.13,0.1,0.77
26906,0.01,0.06,0.93
26907,0.04,0.01,0.95
26908,0.0,0.02,0.98
26909,0.03,0.79,0.18
26910,0.09,0.3175,0.5925
26911,0.18,0.06666666666666667,0.7533333333333333
26912,0.07,0.11,0.82
26913,0.18,0.0,0.82
26914,0.0,0.13195238095238093,0.8680476190476191
26915,0.11,0.08,0.81
26916,0.21,0.78,0.01
26917,0.05,0.05,0.9
26918,0.17,0.13,0.7
26919,0.86,0.07,0.07
26920,0.02,0.03,0.95
26921,0.0,0.8248333333333332,0.1751666666666667
26922,0.11,0.6333333333333333,0.25666666666666665
26923,0.05,0.06,0.89
26924,0.06,0.06,0.88
26925,0.04,0.08,0.88
26926,0.20083333333333336,0.3216666666666667,0.4775
26927,0.15,0.3366666666666667,0.5133333333333333
26928,0.02,0.98,0.0
26929,0.04,0.41,0.55
26930,0.03,0.75,0.22
26931,0.33,0.62,0.05
26932,0.1575,0.4825,0.36
26933,0.618,0.08,0.302
26934,0.07333333333333333,0.0775,0.8491666666666667
26935,0.06,0.01,0.93
26936,0.0,0.05,0.95
26937,0.1,0.23166666666666663,0.6683333333333334
26938,0.3675,0.6325,0.0
26939,0.16,0.82,0.02
26940,0.22,0.21100000000000002,0.569
26941,0.04,0.102,0.858
26942,0.05,0.1525,0.7975
26943,0.01,0.71,0.28
26944,0.09,0.12,0.79
26945,0.03,0.65,0.32
26946,0.0,0.06,0.94
26947,0.03,0.25,0.72
26948,0.08833333333333332,0.10666666666666667,0.805
26949,0.23,0.05,0.72
26950,0.06,0.0,0.94
26951,0.87,0.1,0.03
26952,0.175,0.2096666666666667,0.6153333333333334
26953,0.01,0.01,0.98
26954,0.02,0.16,0.82
26955,0.04,0.56,0.4
26956,0.02,0.5,0.48
26957,0.96,0.01,0.03
26958,0.54,0.02,0.44
26959,0.07,0.41166666666666674,0.5183333333333333
26960,0.06333333333333332,0.07,0.8666666666666667
26961,0.04,0.08,0.88
26962,0.01,0.82,0.17
26963,0.33,0.03,0.64
26964,0.15833333333333333,0.20166666666666663,0.64
26965,0.08,0.4519047619047618,0.4680952380952382
26966,0.05,0.19666666666666668,0.7533333333333333
26967,0.025,0.054000000000000006,0.9209999999999999
26968,0.1,0.25,0.65
26969,0.0,0.03,0.97
26970,0.15,0.11,0.74
26971,0.026666666666666665,0.09666666666666666,0.8766666666666667
26972,0.11,0.78,0.11
26973,0.03,0.1,0.87
26974,0.02,0.07,0.91
26975,0.03666666666666667,0.12,0.8433333333333333
26976,0.125,0.865,0.01
26977,0.165,0.19,0.645
26978,0.02,0.245,0.735
26979,0.18,0.36,0.46
26980,0.2075,0.0825,0.71
26981,0.07,0.53,0.4
26982,0.084,0.215,0.701
26983,0.06,0.155,0.785
26984,0.14,0.11,0.75
26985,0.05333333333333333,0.46,0.4866666666666667
26986,0.03,0.01,0.96
26987,0.01,0.89,0.1
26988,0.01,0.8,0.19
26989,0.1,0.21,0.69
26990,0.04,0.01,0.95
26991,0.025,0.065,0.91
26992,0.17,0.39,0.44
26993,0.02,0.07,0.91
26994,0.4775000000000001,0.11583333333333332,0.4066666666666666
26995,0.03916666666666666,0.2625,0.6983333333333335
26996,0.0,0.12,0.88
26997,0.3326111111111111,0.5012777777777778,0.1661111111111111
26998,0.12,0.0,0.88
26999,0.4233333333333333,0.05,0.5266666666666667
27000,0.03,0.28,0.69
27001,0.0525,0.545,0.4025
27002,0.03,0.22,0.75
27003,0.1575,0.2325,0.61
27004,0.02,0.14,0.84
27005,0.07,0.575,0.355
27006,0.03,0.02,0.95
27007,0.15166666666666667,0.4883333333333333,0.36
27008,0.12,0.30166666666666664,0.5783333333333333
27009,0.01,0.24,0.75
27010,0.066,0.23,0.7040000000000001
27011,0.14066666666666666,0.59,0.2693333333333333
27012,0.0,0.0,1.0
27013,0.185,0.08333333333333331,0.7316666666666666
27014,0.03,0.695,0.275
27015,0.125,0.375,0.5
27016,0.02,0.07,0.91
27017,0.0275,0.03,0.9425
27018,0.05,0.07,0.88
27019,0.08,0.23766666666666666,0.6823333333333332
27020,0.0435,0.7070000000000001,0.2495
27021,0.02,0.6875,0.2925
27022,0.02,0.01,0.97
27023,0.16,0.39099999999999996,0.44900000000000007
27024,0.04,0.15,0.81
27025,0.0,0.01,0.99
27026,0.02,0.11,0.87
27027,0.01,0.01,0.98
27028,0.26666666666666666,0.22833333333333333,0.505
27029,0.01,0.03,0.96
27030,0.0,0.2225,0.7774999999999999
27031,0.7488333333333332,0.17116666666666663,0.08
27032,0.14,0.14,0.72
27033,0.06,0.09,0.85
27034,0.28,0.225,0.495
27035,0.79,0.05,0.16
27036,0.05,0.02,0.93
27037,0.3,0.09,0.61
27038,0.05,0.11,0.84
27039,0.63,0.19,0.18
27040,0.255,0.095,0.65
27041,0.0,0.04,0.96
27042,0.37645238095238104,0.623547619047619,0.0
27043,0.07333333333333333,0.1175,0.8091666666666666
27044,0.09,0.01,0.9
27045,0.02,0.16,0.82
27046,0.07,0.03,0.9
27047,0.14,0.48,0.38
27048,0.41,0.59,0.0
27049,0.125,0.528,0.34700000000000003
27050,0.01,0.10333333333333332,0.8866666666666666
27051,0.02,0.4200000000000001,0.5599999999999999
27052,0.02333333333333333,0.1,0.8766666666666667
27053,0.04,0.18333333333333335,0.7766666666666666
27054,0.05,0.04666666666666666,0.9033333333333334
27055,0.185,0.815,0.0
27056,0.1,0.89,0.01
27057,0.04666666666666667,0.11,0.8433333333333333
27058,0.4,0.19,0.41
27059,0.13166666666666665,0.115,0.7533333333333334
27060,0.08,0.3,0.62
27061,0.92,0.06,0.02
27062,0.4150000000000001,0.06666666666666667,0.5183333333333333
27063,0.03,0.095,0.875
27064,0.01,0.02,0.97
27065,0.12,0.43,0.45
27066,0.04333333333333333,0.05,0.9066666666666667
27067,0.25,0.18,0.57
27068,0.6166666666666667,0.03,0.3533333333333333
27069,0.01,0.01,0.98
27070,0.015,0.03666666666666667,0.9483333333333333
27071,0.03,0.05,0.92
27072,0.01,0.205,0.785
27073,0.0535,0.15,0.7964999999999999
27074,0.02,0.4,0.58
27075,0.11376190476190477,0.13714285714285712,0.7490952380952381
27076,0.19166666666666665,0.05,0.7583333333333334
27077,0.02,0.03,0.95
27078,0.05,0.08,0.87
27079,0.01,0.13799999999999998,0.8519999999999999
27080,0.01,0.81,0.18
27081,0.04,0.04333333333333333,0.9166666666666665
27082,0.02,0.01,0.97
27083,0.09,0.156,0.754
27084,0.01,0.75,0.24
27085,0.01,0.01,0.98
27086,0.37,0.095,0.535
27087,0.09,0.14833333333333332,0.7616666666666666
27088,0.03,0.07,0.9
27089,0.06,0.04,0.9
27090,0.03,0.04,0.93
27091,0.18333333333333335,0.68,0.1366666666666667
27092,0.2729166666666667,0.7070833333333334,0.02
27093,0.09,0.5476666666666666,0.36233333333333334
27094,0.26,0.01,0.73
27095,0.02,0.02,0.96
27096,0.13466666666666666,0.8053333333333333,0.06
27097,0.1225,0.315,0.5625000000000001
27098,0.09516666666666666,0.25483333333333336,0.65
27099,0.02,0.02,0.96
27100,0.01,0.02,0.97
27101,0.07,0.32,0.61
27102,0.02,0.165,0.815
27103,0.03,0.07,0.9
27104,0.06533333333333333,0.07,0.8646666666666667
27105,0.0,0.0,1.0
27106,0.02,0.1,0.88
27107,0.09,0.115,0.795
27108,0.02,0.06,0.92
27109,0.195,0.195,0.61
27110,0.105,0.055,0.84
27111,0.06,0.06,0.88
27112,0.98625,0.01,0.00375
27113,0.02333333333333333,0.04,0.9366666666666668
27114,0.12,0.07,0.81
27115,0.165,0.6633333333333334,0.17166666666666663
27116,0.0475,0.1825,0.77
27117,0.055,0.245,0.7
27118,0.01,0.05,0.94
27119,0.09,0.8625,0.0475
27120,0.06,0.94,0.0
27121,0.09,0.9,0.01
27122,0.09,0.25,0.66
27123,0.115,0.14,0.745
27124,0.308,0.06,0.632
27125,0.04,0.16,0.8
27126,0.05,0.145,0.805
27127,0.2998333333333333,0.09,0.6101666666666666
27128,0.02,0.047619047619047616,0.9323809523809524
27129,0.09066666666666666,0.016,0.8933333333333334
27130,0.03333333333333333,0.011666666666666667,0.955
27131,0.7168333333333333,0.01,0.27316666666666667
27132,0.1375,0.04,0.8225
27133,0.04,0.53,0.43
27134,0.01,0.44333333333333336,0.5466666666666666
27135,0.2866666666666666,0.7133333333333334,0.0
27136,0.05,0.645,0.305
27137,0.02,0.06,0.92
27138,0.7,0.11,0.19
27139,0.09333333333333334,0.295,0.6116666666666667
27140,0.57,0.03,0.4
27141,0.08333333333333331,0.2633333333333333,0.6533333333333333
27142,0.7,0.08,0.22
27143,0.10166666666666666,0.1,0.7983333333333335
27144,0.03,0.07,0.9
27145,0.72,0.0785,0.20149999999999998
27146,0.03,0.03,0.94
27147,0.10333333333333332,0.10333333333333332,0.7933333333333334
27148,0.02,0.11,0.87
27149,0.046,0.32,0.634
27150,0.01,0.14,0.85
27151,0.07666666666666667,0.12833333333333333,0.795
27152,0.24,0.055,0.705
27153,0.01,0.0,0.99
27154,0.01,0.69,0.3
27155,0.08,0.24000000000000005,0.68
27156,0.17300000000000001,0.142,0.685
27157,0.08,0.1125,0.8075
27158,0.0,0.01,0.99
27159,0.015,0.09,0.895
27160,0.0,0.045,0.955
27161,0.7383333333333333,0.05,0.21166666666666667
27162,0.018214285714285714,0.4377619047619048,0.5440238095238095
27163,0.02,0.01,0.97
27164,0.02,0.26666666666666666,0.7133333333333334
27165,0.011666666666666665,0.02,0.9683333333333334
27166,0.125,0.07,0.805
27167,0.09,0.18,0.73
27168,0.07333333333333333,0.25666666666666665,0.67
27169,0.0,0.03,0.97
27170,0.205,0.045,0.75
27171,0.04,0.31699999999999995,0.643
27172,0.03,0.04,0.93
27173,0.04,0.045,0.915
27174,0.02,0.5379999999999999,0.442
27175,0.48374999999999985,0.02,0.4962500000000001
27176,0.01,0.19,0.8
27177,0.07,0.3116666666666667,0.6183333333333333
27178,0.01,0.1,0.89
27179,0.0,0.04,0.96
27180,0.02,0.048,0.932
27181,0.22,0.0525,0.7275
27182,0.02,0.015,0.965
27183,0.02,0.02,0.96
27184,0.07,0.09333333333333332,0.8366666666666666
27185,0.0425,0.055,0.9025
27186,0.01,0.15666666666666665,0.8333333333333335
27187,0.08,0.11,0.81
27188,0.04,0.028999999999999998,0.9309999999999999
27189,0.0,0.0,1.0
27190,0.11816666666666667,0.0,0.8818333333333334
27191,0.23726190476190476,0.7627380952380952,0.0
27192,0.08,0.06,0.86
27193,0.0,0.02,0.98
27194,0.095,0.07916666666666666,0.8258333333333334
27195,0.0,0.03,0.97
27196,0.01,0.04,0.95
27197,0.03,0.0775,0.8925
27198,0.0,0.0,1.0
27199,0.08,0.09,0.83
27200,0.01,0.86,0.13
27201,0.04,0.195,0.765
27202,0.01,0.33,0.66
27203,0.02,0.04,0.94
27204,0.63,0.0975,0.2725
27205,0.1,0.05,0.85
27206,0.02,0.03,0.95
27207,0.21,0.08,0.71
27208,0.13,0.09,0.78
27209,0.15,0.05,0.8
27210,0.02,0.05,0.93
27211,0.06,0.375,0.565
27212,0.02,0.0,0.98
27213,0.045,0.03,0.925
27214,0.10833333333333334,0.09166666666666666,0.8
27215,0.13083333333333333,0.21916666666666665,0.65
27216,0.025,0.02333333333333333,0.9516666666666667
27217,0.84,0.02,0.14
27218,0.06,0.29,0.65
27219,0.06,0.08333333333333331,0.8566666666666667
27220,0.044000000000000004,0.59,0.366
27221,0.74,0.09,0.17
27222,0.32,0.66,0.02
27223,0.06,0.1,0.84
27224,0.13,0.44,0.43
27225,0.02,0.07,0.91
27226,0.69,0.25666666666666665,0.05333333333333333
27227,0.13,0.87,0.0
27228,0.01,0.73,0.26
27229,0.34,0.07,0.59
27230,0.5873333333333333,0.09333333333333332,0.31933333333333336
27231,0.02,0.12,0.86
